date,player,ship,location,faults
2023-01-06,Alice,3,Gaol,1596
2023-01-06,Bob,0,Ivan,179
2023-01-06,Bob,1,Reef,39
2023-01-06,Bob,2,Fate,1400
2023-01-06,Bob,3,Boyd,222
2023-01-06,Bob,5,Hook,229
2023-01-06,Bob,6,Stan,223
2023-01-06,Charlie,0,Reef,1434
2023-01-06,Charlie,1,Reef,1206
2023-01-06,Charlie,2,Reef,1273
2023-01-06,Charlie,3,Quin,1184
2023-01-06,Charlie,4,York,289
2023-01-06,Charlie,5,Fate,1270
2023-01-07,Alice,0,Kris,267
2023-01-07,Alice,1,Reef,282
2023-01-07,Alice,2,Boyd,191
2023-01-07,Alice,3,Gaol,1179
2023-01-07,Bob,0,Stan,1229
2023-01-07,Bob,2,Stan,1382
2023-01-07,Bob,3,York,113
2023-01-07,Bob,4,Boyd,321
2023-01-07,Bob,5,Sol,238
2023-01-07,Bob,6,York,203
2023-01-07,Charlie,0,Stan,133
2023-01-07,Charlie,1,Kirk,1012
2023-01-07,Charlie,2,Sol,224
2023-01-07,Charlie,4,Kirk,1122
2023-01-07,Charlie,5,Kirk,1321
2023-01-08,Alice,0,York,1105
2023-01-08,Alice,1,Kirk,1311
2023-01-08,Alice,2,Ivan,1383
2023-01-08,Alice,3,York,999
2023-01-08,Bob,1,Quin,1099
2023-01-08,Bob,2,Stan,256
2023-01-08,Bob,3,York,243
2023-01-08,Bob,4,Sol,266
2023-01-08,Bob,5,Task,134
2023-01-08,Bob,6,Boyd,206
2023-01-08,Charlie,0,Stan,1287
2023-01-08,Charlie,1,Gaol,1342
2023-01-08,Charlie,2,Stan,1362
2023-01-08,Charlie,3,Reef,343
2023-01-08,Charlie,4,Boyd,165
2023-01-08,Charlie,5,Ivan,208
2023-01-09,Alice,0,Stan,1318
2023-01-09,Alice,1,Hook,223
2023-01-09,Alice,2,Kirk,1281
2023-01-09,Bob,0,Kris,260
2023-01-09,Bob,2,Fate,1290
2023-01-09,Bob,3,Fate,1321
2023-01-09,Bob,4,Hook,302
2023-01-09,Bob,5,Stan,312
2023-01-09,Bob,6,Kris,252
2023-01-09,Charlie,0,Ivan,1140
2023-01-09,Charlie,1,Kirk,1052
2023-01-09,Charlie,3,Task,335
2023-01-09,Charlie,4,York,221
2023-01-09,Charlie,5,Kirk,1303
2023-01-10,Alice,0,Ivan,318
2023-01-10,Alice,1,Task,241
2023-01-10,Alice,3,Boyd,224
2023-01-10,Bob,2,Quin,1239
2023-01-10,Bob,3,Quin,1353
2023-01-10,Bob,4,Stan,1090
2023-01-10,Bob,5,Gaol,1424
2023-01-10,Charlie,1,Hook,197
2023-01-10,Charlie,2,Kris,305
2023-01-10,Charlie,3,Reef,310
2023-01-10,Charlie,4,Gaol,1418
2023-01-10,Charlie,5,Sol,331
2023-01-11,Alice,0,Kirk,1102
2023-01-11,Alice,1,Boyd,113
2023-01-11,Alice,3,Ivan,246
2023-01-11,Bob,0,Stan,1126
2023-01-11,Bob,1,Quin,1183
2023-01-11,Bob,2,Stan,1217
2023-01-11,Bob,3,York,431
2023-01-11,Bob,4,Kirk,1470
2023-01-11,Bob,5,Stan,1261
2023-01-11,Bob,6,York,327
2023-01-11,Charlie,0,Ivan,199
2023-01-11,Charlie,1,Task,902
2023-01-11,Charlie,2,Task,1186
2023-01-11,Charlie,3,Kirk,1370
2023-01-11,Charlie,4,Gaol,1289
2023-01-11,Charlie,5,Stan,269
2023-01-12,Alice,1,Task,251
2023-01-12,Alice,2,Fate,1296
2023-01-12,Alice,3,York,304
2023-01-12,Bob,0,Reef,1368
2023-01-12,Bob,1,Task,292
2023-01-12,Bob,2,Gaol,1413
2023-01-12,Bob,5,Sol,253
2023-01-12,Bob,6,Sol,244
2023-01-12,Charlie,0,York,1358
2023-01-12,Charlie,1,Ivan,136
2023-01-12,Charlie,2,Task,216
2023-01-12,Charlie,3,Ivan,452
2023-01-12,Charlie,4,Reef,333
2023-01-13,Alice,0,Boyd,1022
2023-01-13,Alice,1,Boyd,1215
2023-01-13,Alice,2,Quin,1217
2023-01-13,Alice,3,Task,231
2023-01-13,Bob,0,Quin,1087
2023-01-13,Bob,1,York,1121
2023-01-13,Bob,3,Boyd,330
2023-01-13,Bob,4,Stan,223
2023-01-13,Bob,5,Stan,263
2023-01-13,Bob,6,Task,284
2023-01-13,Charlie,0,Reef,277
2023-01-13,Charlie,1,York,279
2023-01-13,Charlie,2,Hook,170
2023-01-13,Charlie,3,Fate,1212
2023-01-13,Charlie,4,Stan,1040
2023-01-13,Charlie,5,Stan,1626
2023-01-14,Alice,0,Hook,226
2023-01-14,Alice,1,Kirk,1267
2023-01-14,Alice,2,Gaol,1316
2023-01-14,Alice,3,Kris,133
2023-01-14,Bob,0,Reef,1215
2023-01-14,Bob,4,Reef,1199
2023-01-14,Bob,5,Quin,1189
2023-01-14,Bob,6,Kris,1398
2023-01-14,Charlie,1,Task,220
2023-01-14,Charlie,2,Ivan,210
2023-01-14,Charlie,3,Fate,1583
2023-01-14,Charlie,4,Kris,97
2023-01-14,Charlie,5,Hook,219
2023-01-15,Alice,0,Kris,188
2023-01-15,Alice,1,Reef,1070
2023-01-15,Alice,2,Reef,1447
2023-01-15,Alice,3,Boyd,237
2023-01-15,Bob,0,Hook,1152
2023-01-15,Bob,3,Hook,1238
2023-01-15,Bob,6,Reef,222
2023-01-15,Charlie,0,Quin,1359
2023-01-15,Charlie,1,York,1226
2023-01-15,Charlie,2,Reef,274
2023-01-15,Charlie,3,Kris,282
2023-01-15,Charlie,5,Stan,186
2023-01-16,Alice,1,Task,273
2023-01-16,Alice,2,Ivan,178
2023-01-16,Alice,3,Quin,976
2023-01-16,Bob,1,Sol,324
2023-01-16,Bob,3,Sol,150
2023-01-16,Bob,4,Fate,1280
2023-01-16,Bob,5,Hook,107
2023-01-16,Bob,6,Kris,232
2023-01-16,Charlie,0,Ivan,1251
2023-01-16,Charlie,1,Reef,1301
2023-01-16,Charlie,2,Task,279
2023-01-16,Charlie,3,Fate,1109
2023-01-16,Charlie,4,Ivan,1273
2023-01-17,Alice,0,Quin,1146
2023-01-17,Alice,1,Reef,105
2023-01-17,Alice,2,Hook,177
2023-01-17,Alice,3,Stan,111
2023-01-17,Bob,0,Reef,209
2023-01-17,Bob,1,Gaol,1232
2023-01-17,Bob,2,Quin,1170
2023-01-17,Bob,4,Stan,226
2023-01-17,Bob,6,Gaol,1318
2023-01-17,Charlie,0,Gaol,1319
2023-01-17,Charlie,1,Gaol,1368
2023-01-17,Charlie,2,Reef,273
2023-01-17,Charlie,3,Quin,1252
2023-01-17,Charlie,4,York,151
2023-01-17,Charlie,5,Ivan,265
2023-01-18,Alice,1,Ivan,131
2023-01-18,Alice,2,Reef,200
2023-01-18,Alice,3,Boyd,330
2023-01-18,Bob,1,Fate,1469
2023-01-18,Bob,2,Hook,289
2023-01-18,Bob,3,Fate,1089
2023-01-18,Bob,4,Kirk,1172
2023-01-18,Bob,5,Hook,246
2023-01-18,Bob,6,Kirk,1368
2023-01-18,Charlie,0,Fate,1367
2023-01-18,Charlie,1,Quin,1272
2023-01-18,Charlie,2,Quin,1041
2023-01-18,Charlie,3,Boyd,276
2023-01-18,Charlie,4,Kirk,1199
2023-01-18,Charlie,5,Stan,204
2023-01-19,Alice,1,Stan,1394
2023-01-19,Alice,2,Stan,1202
2023-01-19,Alice,3,Ivan,268
2023-01-19,Bob,0,Hook,326
2023-01-19,Bob,1,Ivan,217
2023-01-19,Bob,4,Kirk,1254
2023-01-19,Bob,5,Gaol,1333
2023-01-19,Charlie,0,Hook,1218
2023-01-19,Charlie,1,Quin,1192
2023-01-19,Charlie,2,Kris,337
2023-01-19,Charlie,3,Hook,1093
2023-01-19,Charlie,4,Ivan,1101
2023-01-19,Charlie,5,York,181
2023-01-20,Alice,0,Boyd,358
2023-01-20,Alice,1,Hook,205
2023-01-20,Alice,2,Quin,1323
2023-01-20,Alice,3,Task,354
2023-01-20,Bob,1,Reef,289
2023-01-20,Bob,2,Kirk,1284
2023-01-20,Bob,3,Gaol,1269
2023-01-20,Bob,5,Sol,224
2023-01-20,Bob,6,Kirk,1124
2023-01-20,Charlie,0,York,1258
2023-01-20,Charlie,1,Reef,215
2023-01-20,Charlie,3,Boyd,322
2023-01-20,Charlie,4,Fate,1073
2023-01-20,Charlie,5,York,1265
2023-01-21,Alice,0,Boyd,1083
2023-01-21,Alice,1,Hook,248
2023-01-21,Alice,2,Gaol,1294
2023-01-21,Alice,3,Boyd,1112
2023-01-21,Bob,1,Fate,1368
2023-01-21,Bob,2,Sol,229
2023-01-21,Bob,3,Stan,1201
2023-01-21,Bob,4,Kirk,1247
2023-01-21,Bob,6,Boyd,103
2023-01-21,Charlie,0,Kirk,1420
2023-01-21,Charlie,1,York,337
2023-01-21,Charlie,2,Hook,232
2023-01-21,Charlie,3,Sol,212
2023-01-21,Charlie,5,Fate,1285
2023-01-22,Alice,0,Boyd,153
2023-01-22,Alice,1,Ivan,213
2023-01-22,Alice,2,Reef,277
2023-01-22,Bob,0,Gaol,1378
2023-01-22,Bob,1,Kris,1254
2023-01-22,Bob,2,Kris,1315
2023-01-22,Bob,3,Stan,275
2023-01-22,Bob,5,York,255
2023-01-22,Bob,6,Boyd,284
2023-01-22,Charlie,1,Gaol,1376
2023-01-22,Charlie,2,Boyd,1100
2023-01-22,Charlie,4,Task,320
2023-01-22,Charlie,5,Gaol,1059
2023-01-23,Alice,1,Sol,176
2023-01-23,Alice,2,Boyd,175
2023-01-23,Bob,0,York,892
2023-01-23,Bob,1,York,1339
2023-01-23,Bob,2,York,1270
2023-01-23,Bob,3,Boyd,344
2023-01-23,Bob,4,Kirk,1348
2023-01-23,Bob,5,Sol,218
2023-01-23,Charlie,2,Quin,1349
2023-01-23,Charlie,3,Task,378
2023-01-23,Charlie,4,Sol,247
2023-01-24,Alice,1,Gaol,1351
2023-01-24,Alice,2,Quin,1224
2023-01-24,Alice,3,Ivan,260
2023-01-24,Bob,0,Kirk,1263
2023-01-24,Bob,1,Quin,1240
2023-01-24,Bob,3,Boyd,1139
2023-01-24,Bob,5,York,116
2023-01-24,Bob,6,Ivan,1257
2023-01-24,Charlie,0,Boyd,224
2023-01-24,Charlie,2,Hook,264
2023-01-24,Charlie,3,Quin,1142
2023-01-24,Charlie,4,Quin,1281
2023-01-24,Charlie,5,Sol,288
2023-01-25,Alice,0,Boyd,296
2023-01-25,Alice,2,Quin,1118
2023-01-25,Alice,3,Sol,231
2023-01-25,Bob,0,Reef,1473
2023-01-25,Bob,2,Gaol,1269
2023-01-25,Bob,3,Reef,1355
2023-01-25,Bob,4,Quin,1091
2023-01-25,Bob,6,York,308
2023-01-25,Charlie,0,Stan,1222
2023-01-25,Charlie,1,Stan,1333
2023-01-25,Charlie,3,Hook,226
2023-01-25,Charlie,4,Fate,1208
2023-01-26,Alice,0,Kirk,1367
2023-01-26,Alice,1,Task,1098
2023-01-26,Alice,2,Boyd,312
2023-01-26,Alice,3,Gaol,1157
2023-01-26,Bob,2,Kirk,1242
2023-01-26,Bob,3,Kirk,1391
2023-01-26,Bob,4,Stan,183
2023-01-26,Bob,5,Hook,170
2023-01-26,Bob,6,Reef,283
2023-01-26,Charlie,0,Kirk,1316
2023-01-26,Charlie,1,Gaol,1177
2023-01-26,Charlie,2,Gaol,1417
2023-01-26,Charlie,3,Boyd,351
2023-01-26,Charlie,4,Kirk,1179
2023-01-26,Charlie,5,Reef,276
2023-01-27,Alice,0,Fate,1065
2023-01-27,Alice,1,Kirk,1040
2023-01-27,Alice,3,Hook,372
2023-01-27,Bob,0,Ivan,380
2023-01-27,Bob,1,Fate,1245
2023-01-27,Bob,2,Boyd,153
2023-01-27,Bob,3,Task,1089
2023-01-27,Bob,4,Kris,361
2023-01-27,Bob,5,Kris,283
2023-01-27,Bob,6,Task,1216
2023-01-27,Charlie,1,Sol,226
2023-01-27,Charlie,3,Kirk,1076
2023-01-27,Charlie,4,Gaol,1379
2023-01-27,Charlie,5,Sol,393
2023-01-28,Alice,0,Task,258
2023-01-28,Alice,1,York,226
2023-01-28,Alice,3,Fate,1250
2023-01-28,Bob,0,Kirk,1286
2023-01-28,Bob,1,Fate,1328
2023-01-28,Bob,2,Stan,274
2023-01-28,Bob,4,Ivan,283
2023-01-28,Bob,5,Stan,244
2023-01-28,Charlie,0,Ivan,32
2023-01-28,Charlie,1,Stan,210
2023-01-28,Charlie,2,Sol,264
2023-01-28,Charlie,4,Fate,1240
2023-01-29,Alice,0,Ivan,251
2023-01-29,Alice,1,Stan,161
2023-01-29,Alice,2,Sol,282
2023-01-29,Alice,3,Quin,1438
2023-01-29,Bob,1,Sol,1097
2023-01-29,Bob,2,Boyd,322
2023-01-29,Bob,3,York,228
2023-01-29,Bob,4,Quin,1209
2023-01-29,Bob,5,Gaol,1367
2023-01-29,Bob,6,Quin,1266
2023-01-29,Charlie,0,Gaol,1155
2023-01-29,Charlie,1,Sol,213
2023-01-29,Charlie,2,Task,235
2023-01-29,Charlie,3,Kris,1373
2023-01-29,Charlie,5,Fate,1464
2023-01-30,Alice,0,Boyd,301
2023-01-30,Alice,1,Kris,1405
2023-01-30,Alice,2,Kris,1194
2023-01-30,Alice,3,Hook,336
2023-01-30,Bob,0,Quin,1406
2023-01-30,Bob,1,Fate,1415
2023-01-30,Bob,2,Boyd,245
2023-01-30,Bob,3,Task,1177
2023-01-30,Bob,4,Fate,1260
2023-01-30,Bob,6,Quin,1192
2023-01-30,Charlie,0,Stan,1300
2023-01-30,Charlie,1,Reef,362
2023-01-30,Charlie,2,Quin,1290
2023-01-30,Charlie,3,Sol,158
2023-01-30,Charlie,4,Stan,1254
2023-01-30,Charlie,5,Reef,257
2023-01-31,Alice,0,Reef,145
2023-01-31,Alice,2,Boyd,188
2023-01-31,Alice,3,Hook,131
2023-01-31,Bob,0,Task,1241
2023-01-31,Bob,1,Task,1416
2023-01-31,Bob,3,Kirk,1255
2023-01-31,Bob,4,Stan,242
2023-01-31,Bob,5,Ivan,152
2023-01-31,Bob,6,Kris,252
2023-01-31,Charlie,0,Reef,262
2023-01-31,Charlie,2,Fate,1006
2023-01-31,Charlie,3,Hook,1293
2023-01-31,Charlie,4,Stan,231
2023-02-01,Alice,0,Gaol,1336
2023-02-01,Alice,2,Task,238
2023-02-01,Alice,3,Fate,1208
2023-02-01,Bob,0,Gaol,1208
2023-02-01,Bob,1,York,266
2023-02-01,Bob,2,Kris,376
2023-02-01,Bob,3,Gaol,1328
2023-02-01,Bob,5,Task,294
2023-02-01,Charlie,0,Reef,1101
2023-02-01,Charlie,2,Quin,1067
2023-02-01,Charlie,3,Sol,1102
2023-02-01,Charlie,5,Reef,1256
2023-02-02,Alice,0,Task,268
2023-02-02,Alice,2,Ivan,207
2023-02-02,Alice,3,Hook,138
2023-02-02,Bob,0,Task,1265
2023-02-02,Bob,1,Sol,302
2023-02-02,Bob,2,Quin,1413
2023-02-02,Bob,4,Quin,1496
2023-02-02,Bob,5,Task,1366
2023-02-02,Bob,6,Gaol,1230
2023-02-02,Charlie,0,Sol,255
2023-02-02,Charlie,1,Reef,236
2023-02-02,Charlie,2,York,216
2023-02-02,Charlie,3,Ivan,297
2023-02-02,Charlie,5,Gaol,1261
2023-02-03,Alice,0,Fate,1451
2023-02-03,Alice,1,Task,245
2023-02-03,Alice,2,Reef,236
2023-02-03,Bob,1,Kirk,1223
2023-02-03,Bob,2,Reef,276
2023-02-03,Bob,3,Fate,1371
2023-02-03,Bob,4,Kirk,1028
2023-02-03,Bob,5,Kris,256
2023-02-03,Bob,6,Kirk,1437
2023-02-03,Charlie,0,Stan,257
2023-02-03,Charlie,1,Sol,344
2023-02-03,Charlie,4,Boyd,268
2023-02-03,Charlie,5,Task,1495
2023-02-04,Alice,0,Reef,186
2023-02-04,Alice,1,York,178
2023-02-04,Alice,2,Quin,1446
2023-02-04,Bob,0,Gaol,1023
2023-02-04,Bob,1,Task,372
2023-02-04,Bob,3,Stan,85
2023-02-04,Bob,4,Fate,1143
2023-02-04,Bob,5,Gaol,1005
2023-02-04,Bob,6,York,106
2023-02-04,Charlie,0,Task,1419
2023-02-04,Charlie,4,Gaol,1310
2023-02-05,Alice,0,Ivan,1512
2023-02-05,Alice,1,Ivan,1074
2023-02-05,Alice,2,Reef,199
2023-02-05,Alice,3,Kris,211
2023-02-05,Bob,1,Boyd,1187
2023-02-05,Bob,2,Sol,204
2023-02-05,Bob,3,Kirk,1373
2023-02-05,Bob,4,Kirk,1202
2023-02-05,Bob,6,Sol,163
2023-02-05,Charlie,0,Gaol,1320
2023-02-05,Charlie,1,Task,263
2023-02-05,Charlie,2,Ivan,1405
2023-02-05,Charlie,3,Boyd,272
2023-02-05,Charlie,4,Quin,1370
2023-02-05,Charlie,5,Ivan,1259
2023-02-06,Alice,0,Fate,1139
2023-02-06,Alice,2,Task,187
2023-02-06,Alice,3,Kirk,1359
2023-02-06,Bob,1,Boyd,273
2023-02-06,Bob,2,Gaol,1239
2023-02-06,Bob,3,Kris,1330
2023-02-06,Bob,4,Stan,222
2023-02-06,Bob,5,Sol,327
2023-02-06,Bob,6,Ivan,325
2023-02-06,Charlie,1,Gaol,1217
2023-02-06,Charlie,2,Boyd,1308
2023-02-06,Charlie,3,Reef,307
2023-02-06,Charlie,4,Task,211
2023-02-06,Charlie,5,Sol,296
2023-02-07,Alice,1,Sol,75
2023-02-07,Alice,3,Gaol,1063
2023-02-07,Bob,0,Kirk,1219
2023-02-07,Bob,2,Task,317
2023-02-07,Bob,3,Quin,1301
2023-02-07,Bob,4,Sol,211
2023-02-07,Bob,5,Hook,297
2023-02-07,Charlie,0,York,1284
2023-02-07,Charlie,1,Fate,1144
2023-02-07,Charlie,2,Kirk,1135
2023-02-07,Charlie,3,York,1228
2023-02-07,Charlie,4,Task,265
2023-02-08,Alice,0,Boyd,266
2023-02-08,Alice,2,Quin,1403
2023-02-08,Alice,3,Task,250
2023-02-08,Bob,0,Quin,1112
2023-02-08,Bob,2,Fate,1198
2023-02-08,Bob,5,Fate,1236
2023-02-08,Bob,6,Fate,1273
2023-02-08,Charlie,0,Sol,287
2023-02-08,Charlie,1,Ivan,145
2023-02-08,Charlie,2,Stan,233
2023-02-08,Charlie,4,Task,275
2023-02-09,Alice,0,Kirk,1322
2023-02-09,Alice,1,Hook,176
2023-02-09,Alice,2,Kris,255
2023-02-09,Alice,3,Ivan,1097
2023-02-09,Bob,0,Sol,306
2023-02-09,Bob,1,Kris,190
2023-02-09,Bob,2,Stan,1397
2023-02-09,Bob,3,Stan,991
2023-02-09,Bob,4,Hook,264
2023-02-09,Bob,5,Hook,160
2023-02-09,Bob,6,Quin,1142
2023-02-09,Charlie,0,York,1305
2023-02-09,Charlie,2,Reef,191
2023-02-09,Charlie,5,Hook,294
2023-02-10,Alice,0,Kris,241
2023-02-10,Alice,1,Quin,1364
2023-02-10,Alice,3,Boyd,1152
2023-02-10,Bob,0,York,145
2023-02-10,Bob,1,Kirk,1207
2023-02-10,Bob,2,Fate,1421
2023-02-10,Bob,4,Hook,216
2023-02-10,Bob,6,Task,289
2023-02-10,Charlie,0,Task,243
2023-02-10,Charlie,1,Kris,135
2023-02-10,Charlie,2,Sol,253
2023-02-10,Charlie,3,Hook,1243
2023-02-10,Charlie,4,Hook,1066
2023-02-10,Charlie,5,Fate,1442
2023-02-11,Alice,2,York,219
2023-02-11,Alice,3,Ivan,327
2023-02-11,Bob,0,Boyd,354
2023-02-11,Bob,1,Fate,1173
2023-02-11,Bob,3,Kirk,1200
2023-02-11,Bob,4,Quin,1272
2023-02-11,Bob,5,Kris,143
2023-02-11,Bob,6,Quin,1422
2023-02-11,Charlie,0,Kris,209
2023-02-11,Charlie,1,Kirk,1087
2023-02-11,Charlie,2,Stan,207
2023-02-11,Charlie,3,Task,231
2023-02-11,Charlie,4,Fate,1426
2023-02-11,Charlie,5,York,232
2023-02-12,Alice,0,Kirk,1146
2023-02-12,Alice,1,Ivan,239
2023-02-12,Alice,2,Stan,291
2023-02-12,Alice,3,Gaol,1192
2023-02-12,Bob,1,Kirk,1201
2023-02-12,Bob,2,Fate,1253
2023-02-12,Bob,3,Ivan,172
2023-02-12,Bob,4,Gaol,1205
2023-02-12,Bob,6,Kirk,1132
2023-02-12,Charlie,0,Quin,907
2023-02-12,Charlie,1,Kris,269
2023-02-12,Charlie,2,Kirk,1351
2023-02-12,Charlie,3,Task,1305
2023-02-12,Charlie,4,Boyd,437
2023-02-12,Charlie,5,Task,1247
2023-02-13,Alice,0,Task,229
2023-02-13,Alice,1,Hook,311
2023-02-13,Alice,2,Fate,1364
2023-02-13,Alice,3,York,181
2023-02-13,Bob,2,Stan,1403
2023-02-13,Bob,3,Sol,201
2023-02-13,Bob,4,Sol,287
2023-02-13,Bob,5,Kirk,1483
2023-02-13,Bob,6,Stan,1091
2023-02-13,Charlie,0,Task,175
2023-02-13,Charlie,1,Kirk,1238
2023-02-13,Charlie,4,Gaol,1358
2023-02-14,Alice,0,Ivan,103
2023-02-14,Alice,1,Kirk,1138
2023-02-14,Alice,3,Gaol,1266
2023-02-14,Bob,0,Boyd,168
2023-02-14,Bob,1,Task,77
2023-02-14,Bob,2,Gaol,1262
2023-02-14,Bob,5,Quin,1118
2023-02-14,Bob,6,York,1236
2023-02-14,Charlie,0,Boyd,306
2023-02-14,Charlie,1,Quin,1256
2023-02-14,Charlie,2,Ivan,1354
2023-02-14,Charlie,3,York,143
2023-02-14,Charlie,5,Ivan,1024
2023-02-15,Alice,0,Sol,307
2023-02-15,Alice,2,Kris,402
2023-02-15,Alice,3,Reef,244
2023-02-15,Bob,0,Stan,332
2023-02-15,Bob,2,Gaol,1233
2023-02-15,Bob,3,Kirk,1148
2023-02-15,Bob,5,Kirk,1201
2023-02-15,Bob,6,Quin,1330
2023-02-15,Charlie,0,Boyd,388
2023-02-15,Charlie,1,Sol,247
2023-02-15,Charlie,2,Kirk,1364
2023-02-15,Charlie,3,York,273
2023-02-15,Charlie,5,Hook,254
2023-02-16,Alice,0,York,99
2023-02-16,Alice,2,Boyd,353
2023-02-16,Alice,3,Task,175
2023-02-16,Bob,0,Kris,288
2023-02-16,Bob,1,Gaol,1178
2023-02-16,Bob,3,Task,213
2023-02-16,Bob,5,Gaol,1252
2023-02-16,Bob,6,Ivan,90
2023-02-16,Charlie,1,Fate,1305
2023-02-16,Charlie,2,Gaol,1507
2023-02-16,Charlie,3,Sol,115
2023-02-16,Charlie,4,York,1128
2023-02-17,Alice,0,Kirk,1177
2023-02-17,Alice,1,Fate,1112
2023-02-17,Alice,2,Fate,1389
2023-02-17,Alice,3,Sol,278
2023-02-17,Bob,2,Quin,1185
2023-02-17,Bob,3,Hook,199
2023-02-17,Bob,5,York,1217
2023-02-17,Bob,6,Quin,1273
2023-02-17,Charlie,0,Ivan,1444
2023-02-17,Charlie,1,Quin,1161
2023-02-17,Charlie,3,Fate,1303
2023-02-17,Charlie,4,Fate,1340
2023-02-17,Charlie,5,Ivan,1304
2023-02-18,Alice,0,York,262
2023-02-18,Alice,1,Boyd,153
2023-02-18,Alice,2,Kirk,1192
2023-02-18,Bob,0,Sol,1226
2023-02-18,Bob,1,Sol,1407
2023-02-18,Bob,2,Boyd,346
2023-02-18,Bob,4,York,274
2023-02-18,Bob,5,Fate,1088
2023-02-18,Bob,6,Task,249
2023-02-18,Charlie,3,Gaol,1247
2023-02-18,Charlie,4,Kirk,1525
2023-02-18,Charlie,5,Kirk,1316
2023-02-19,Alice,0,Task,192
2023-02-19,Alice,1,York,289
2023-02-19,Alice,2,Fate,1237
2023-02-19,Alice,3,Kirk,1097
2023-02-19,Bob,0,Stan,1122
2023-02-19,Bob,1,Quin,1297
2023-02-19,Bob,3,Boyd,249
2023-02-19,Bob,4,Stan,1327
2023-02-19,Charlie,0,Fate,1317
2023-02-19,Charlie,1,York,147
2023-02-19,Charlie,2,Gaol,1227
2023-02-19,Charlie,3,Sol,396
2023-02-19,Charlie,4,Stan,264
2023-02-20,Alice,0,Quin,1180
2023-02-20,Alice,1,Task,305
2023-02-20,Alice,2,Reef,245
2023-02-20,Alice,3,Ivan,258
2023-02-20,Bob,0,Boyd,236
2023-02-20,Bob,1,Sol,1341
2023-02-20,Bob,3,Task,1418
2023-02-20,Bob,4,Kirk,1334
2023-02-20,Bob,5,Sol,1535
2023-02-20,Bob,6,Task,187
2023-02-20,Charlie,0,York,332
2023-02-20,Charlie,1,Sol,232
2023-02-20,Charlie,2,Kirk,1385
2023-02-20,Charlie,4,Boyd,195
2023-02-20,Charlie,5,Fate,1203
2023-02-21,Alice,0,York,1334
2023-02-21,Alice,1,Boyd,354
2023-02-21,Alice,2,Reef,161
2023-02-21,Bob,0,Kris,364
2023-02-21,Bob,1,York,330
2023-02-21,Bob,2,Gaol,1375
2023-02-21,Bob,3,Kirk,1116
2023-02-21,Bob,4,Task,277
2023-02-21,Bob,5,Fate,1375
2023-02-21,Bob,6,Fate,1234
2023-02-21,Charlie,1,Reef,294
2023-02-21,Charlie,2,Task,330
2023-02-21,Charlie,3,Fate,1300
2023-02-21,Charlie,4,Kris,293
2023-02-21,Charlie,5,Stan,240
2023-02-22,Alice,0,Kris,200
2023-02-22,Alice,1,Reef,233
2023-02-22,Alice,2,Ivan,217
2023-02-22,Alice,3,Boyd,170
2023-02-22,Bob,0,Sol,168
2023-02-22,Bob,1,Stan,319
2023-02-22,Bob,4,York,1266
2023-02-22,Bob,5,Kirk,1415
2023-02-22,Bob,6,York,1198
2023-02-22,Charlie,0,Boyd,1493
2023-02-22,Charlie,2,Ivan,290
2023-02-22,Charlie,4,York,355
2023-02-22,Charlie,5,Boyd,1505
2023-02-23,Alice,1,Sol,273
2023-02-23,Alice,2,Reef,1433
2023-02-23,Alice,3,Reef,996
2023-02-23,Bob,1,Quin,1211
2023-02-23,Bob,2,Reef,349
2023-02-23,Bob,4,Task,514
2023-02-23,Bob,5,Sol,237
2023-02-23,Bob,6,Boyd,186
2023-02-23,Charlie,0,Gaol,1540
2023-02-23,Charlie,1,Task,361
2023-02-23,Charlie,2,Ivan,235
2023-02-23,Charlie,3,York,239
2023-02-23,Charlie,4,Boyd,249
2023-02-24,Alice,0,Task,172
2023-02-24,Alice,3,Gaol,1101
2023-02-24,Bob,0,Gaol,1048
2023-02-24,Bob,1,Reef,218
2023-02-24,Bob,2,Kris,279
2023-02-24,Bob,3,Hook,1083
2023-02-24,Bob,4,Hook,1241
2023-02-24,Bob,5,Hook,1128
2023-02-24,Bob,6,Stan,175
2023-02-24,Charlie,0,York,161
2023-02-24,Charlie,1,Reef,1220
2023-02-24,Charlie,2,Reef,1167
2023-02-24,Charlie,3,Hook,364
2023-02-24,Charlie,5,Quin,1193
2023-02-25,Alice,0,York,365
2023-02-25,Alice,1,Stan,433
2023-02-25,Alice,2,Gaol,1274
2023-02-25,Alice,3,Fate,1381
2023-02-25,Bob,0,Quin,1317
2023-02-25,Bob,1,Kris,193
2023-02-25,Bob,3,Quin,1136
2023-02-25,Bob,4,Ivan,255
2023-02-25,Bob,6,Gaol,1064
2023-02-25,Charlie,0,Stan,1362
2023-02-25,Charlie,1,Kirk,1110
2023-02-25,Charlie,2,Fate,1092
2023-02-25,Charlie,5,Reef,294
2023-02-26,Alice,0,Stan,273
2023-02-26,Alice,1,Quin,1196
2023-02-26,Alice,2,Kris,131
2023-02-26,Alice,3,Hook,256
2023-02-26,Bob,0,Kirk,1412
2023-02-26,Bob,1,Ivan,203
2023-02-26,Bob,2,Hook,116
2023-02-26,Bob,3,York,264
2023-02-26,Bob,4,Kris,265
2023-02-26,Bob,5,Quin,1220
2023-02-26,Charlie,0,Hook,221
2023-02-26,Charlie,2,Kirk,1119
2023-02-26,Charlie,3,Kirk,1275
2023-02-26,Charlie,5,Sol,292
